t,token,payment,value
1054,C7AF9A7B5,card,5.99
1054,C19302D04,card,2.19
1054,CB768B2D3,card,2.69
1055,C559F38A2,card,2.18
1055,CF3D7BE71,card,1.29
1055,,cash,6.47
1057,,cash,2.38
1057,CCE7D136E,card,8.96
1057,C6CB5993D,card,3.98
1057,C0AEC1E8C,card,4.49
1058,CA923645B,card,3.68
1058,C475BEA2A,card,2.19
1058,CE59273F9,card,2.09
1059,,cash,2.09
1059,C22017F07,card,15.19
1059,CC039C4D6,card,1.49
1059,C5E704AA5,card,4.38
1059,CFCA8D074,card,2.18
1059,C9ADF59C3,card,1.79
1060,C3917DF92,card,6.39
1060,CD74E2561,card,1.49
1060,C7586AB30,card,13.94
1060,C13BD308F,card,5.28
1060,,cash,1.09
1061,,cash,5.3
1061,,cash,1.09
1061,C8C9B0B4B,card,16.78
1061,,cash,1.89
1061,,cash,1.49
1061,C67429CB8,card,2.29
1061,,cash,12.25
1062,CA3B06BC6,card,16.71
1062,C41E8F195,card,7.97
1062,CE01F7764,card,21.93
1063,C7E57FD33,card,2.29
1063,C1C8E4282,card,7.99
1063,,cash,12.69
1063,C58FD4E20,card,4.49
1063,CF735D7FF,card,22.08
1063,,cash,1.79
1063,,cash,5.18
1064,CD1DB28EC,card,7.07
1064,C7013AEBB,card,5.57
1064,C0E4A340A,card,8.39
1065,CAC82BDD9,card,1.89
1065,C4AB903A8,card,4.37
1065,,cash,17.08
1066,,cash,8.97
1066,C25609485,card,11.29
1067,,cash,20.29
1068,C61CE6023,card,2.49
1068,C0006E9F2,card,1.49
1068,C9E3D6F41,card,1.99
1068,,cash,1.49
1069,CDAAC7AEF,card,13.89
1069,C78E4C0BE,card,2.29
1069,C171B460D,card,9.4
1070,CB553CFDC,card,9.18
1070,,cash,12.58
1070,,cash,1.09
1071,C8FF920C9,card,5.68
1071,C2E31A698,card,3.18
1071,,cash,1.09
1072,,cash,2.18
1072,C08D73BF5,card,1.79
1072,CA70F8144,card,12.69
1072,C45460713,card,18.28
1073,,cash,3.39
1073,C81B512B1,card,1.09
1073,,cash,2.95
1073,,cash,6.78
1074,,cash,5.38
1074,,cash,2.09
1074,,cash,6.79
1074,,cash,3.58
1074,CD5397E6A,card,4.38
1074,C7371C439,card,3.78
1075,,cash,4.28
1075,CAFE0D347,card,4.98
1075,,cash,2.49
1075,CEC4FDEE5,card,6.37
1075,C8A8624B4,card,9.99
1076,,cash,17.5
1076,,cash,2.88
1076,C652DB9A1,card,21.48
1076,C03643F70,card,1.09
1076,,cash,6.04
1076,C3FD30A9E,card,3.18
1076,,cash,12.69
1077,,cash,8.39
1077,,cash,11.29
1077,CB8B1E55A,card,1.49
1077,,cash,4.87
1078,CF520F0F8,card,6.78
1078,C935776B7,card,4.08
1078,C318FFC06,card,1.69
1079,CCFC645D5,card,8.67
1079,,cash,2.18
1080,C0C355173,card,2.18
1080,CAA6DD6C2,card,3.58
1081,C48A45C91,card,3.78
1081,,cash,5.38
1081,C8513283F,card,4.58
1081,C234BB18E,card,1.49
1081,CC182375D,card,6.79
1081,,cash,2.29
1081,CFDF102FB,card,9.89
1081,,cash,1.09
1081,,cash,3.39
1081,CD89897E8,card,1.89
1082,C76CF1DA7,card,1.89
1082,,cash,6.97
1083,CB33EE8C5,card,6.78
1083,C51756E94,card,6.16
1084,CEFADF463,card,19.36
1084,C8DE47A32,card,11.78
1084,C2C1CC381,card,2.58
1085,,cash,7.78
1085,C688BCF2F,card,1.09
1086,,cash,24.08
1086,,cash,3.39
1086,,cash,7.98
1086,CE169A9EB,card,1.79
1087,,cash,2.58
1087,C1DD8B509,card,2.18
1087,CBC0F3AD8,card,3.39
1088,C5A478097,card,3.98
1088,,cash,3.38
1088,,cash,7.78
1088,,cash,16.58
1088,CD3259B53,card,2.78
1090,C715CE122,card,1.8
1090,,cash,4.46
1090,CADCBEC40,card,2.08
1091,,cash,7.99
1091,,cash,4.38
1091,,cash,2.49
1091,C26A9C70C,card,1.89
1091,CC4E04CDB,card,1.09
1092,,cash,5.3
1092,C014F5879,card,3.39
1092,,cash,3.08
1093,C3DBE2787,card,7.98
1093,,cash,9.19
1093,,cash,3.39
1094,C1865B8F4,card,11.97
1094,CB69C3E43,card,3.38
1094,C54D48412,card,15.98
1094,,cash,1.69
1094,C914393B0,card,1.59
1095,C2F7A190F,card,1.09
1095,CCDB29EDE,card,7.99
1095,C6BE9E4AD,card,3.39
