uid,on_hand,date
AB-WIN-003,30,2025-01-07
AB-WIN-004,28,2025-01-07
AB-WIN-005,3,2025-01-07
AB-WIN-010,32,2025-01-07
AB-WIN-011,30,2025-01-07
AB-WIN-012,27,2025-01-07
BB-BKG-007,0,2025-01-07
BB-BKG-008,27,2025-01-07
BB-BKG-009,0,2025-01-07
BB-FBR-009,0,2025-01-07
BB-PAS-007,0,2025-01-07
BB-PAS-008,0,2025-01-07
BN-BTW-003,95,2025-01-07
BN-BTW-009,0,2025-01-07
BN-COF-004,53,2025-01-07
BN-COF-009,86,2025-01-07
BN-JUI-002,115,2025-01-07
BN-JUI-006,63,2025-01-07
DE-CRE-007,0,2025-01-07
DE-CRE-009,0,2025-01-07
DE-MIL-007,0,2025-01-07
DE-MIL-008,67,2025-01-07
DE-MIL-009,0,2025-01-07
DE-YOG-008,7,2025-01-07
FF-DES-009,0,2025-01-07
FF-FVG-007,0,2025-01-07
FF-FVG-008,0,2025-01-07
FF-FVG-009,0,2025-01-07
FF-ICE-008,0,2025-01-07
FF-ICE-009,0,2025-01-07
FP-FRU-005,94,2025-01-07
FP-HER-007,92,2025-01-07
FP-HER-008,0,2025-01-07
FP-HER-009,21,2025-01-07
FP-VEG-007,37,2025-01-07
FP-VEG-008,0,2025-01-07
HC-CAG-001,14,2025-01-07
HC-CAG-002,18,2025-01-07
HC-CAG-003,6,2025-01-07
HC-CAG-010,16,2025-01-07
HC-CAG-011,12,2025-01-07
HC-CAG-012,10,2025-01-07
HC-DET-001,18,2025-01-07
HC-DET-003,10,2025-01-07
HC-DET-005,12,2025-01-07
HC-DET-010,4,2025-01-07
HC-DET-011,16,2025-01-07
HC-DET-012,18,2025-01-07
HC-KIT-003,12,2025-01-07
HC-KIT-010,2,2025-01-07
HC-KIT-011,10,2025-01-07
HC-KIT-012,13,2025-01-07
HC-PAP-001,10,2025-01-07
HC-PAP-010,13,2025-01-07
HC-PAP-011,6,2025-01-07
HC-PAP-012,15,2025-01-07
MP-CHI-007,0,2025-01-07
MP-POR-007,0,2025-01-07
MP-PRM-006,0,2025-01-07
MP-PRM-007,0,2025-01-07
MP-PRM-008,3,2025-01-07
MP-PRM-009,0,2025-01-07
PH-HYG-001,8,2025-01-07
PH-HYG-003,14,2025-01-07
PH-HYG-012,11,2025-01-07
PH-OTC-002,11,2025-01-07
PH-OTC-010,1,2025-01-07
PH-OTC-012,0,2025-01-07
PH-TOI-002,15,2025-01-07
PH-TOI-003,7,2025-01-07
PH-TOI-012,2,2025-01-07
PH-VIT-001,13,2025-01-07
PH-VIT-002,9,2025-01-07
PH-VIT-003,15,2025-01-07
PH-VIT-010,13,2025-01-07
PH-VIT-011,7,2025-01-07
PH-VIT-012,7,2025-01-07
PH-WEL-002,11,2025-01-07
PH-WEL-003,11,2025-01-07
PH-WEL-010,6,2025-01-07
PH-WEL-011,12,2025-01-07
PH-WEL-012,0,2025-01-07
PP-CNG-004,0,2025-01-07
PP-CNG-005,66,2025-01-07
PP-CNG-006,0,2025-01-07
PP-CNG-007,0,2025-01-07
PP-OIL-005,101,2025-01-07
PP-PAS-011,68,2025-01-07
SC-CAN-002,44,2025-01-07
SC-CAN-010,53,2025-01-07
SC-CAN-011,47,2025-01-07
SC-CAN-012,43,2025-01-07
SC-CHO-002,48,2025-01-07
SC-CHO-003,51,2025-01-07
SC-CHO-010,39,2025-01-07
SC-CHO-011,52,2025-01-07
SC-CHO-012,17,2025-01-07
SC-COO-002,38,2025-01-07
SC-COO-003,44,2025-01-07
SC-COO-010,51,2025-01-07
SC-COO-011,49,2025-01-07
SC-COO-012,51,2025-01-07
SC-NUT-002,47,2025-01-07
SC-NUT-003,43,2025-01-07
SC-NUT-010,49,2025-01-07
SC-NUT-011,49,2025-01-07
SC-SAV-003,41,2025-01-07
SC-SAV-010,50,2025-01-07
SF-FFF-009,0,2025-01-07
SF-SHL-009,0,2025-01-07
SF-SPR-004,0,2025-01-07
SF-SPR-007,0,2025-01-07
SF-SPR-008,0,2025-01-07
SF-SPR-009,0,2025-01-07
AB-SPI-001,24,2025-01-08
AB-SPI-002,32,2025-01-08
AB-SPI-003,31,2025-01-08
AB-SPI-004,36,2025-01-08
AB-SPI-005,32,2025-01-08
AB-SPI-006,25,2025-01-08
AB-SPI-007,29,2025-01-08
AB-SPI-008,25,2025-01-08
AB-SPI-009,25,2025-01-08
AB-SPI-010,24,2025-01-08
AB-SPI-011,29,2025-01-08
AB-SPI-012,30,2025-01-08
AB-WIN-001,25,2025-01-08
AB-WIN-002,24,2025-01-08
AB-WIN-003,30,2025-01-08
AB-WIN-004,28,2025-01-08
AB-WIN-005,54,2025-01-08
AB-WIN-010,32,2025-01-08
AB-WIN-011,29,2025-01-08
AB-WIN-012,26,2025-01-08
BB-BKG-007,128,2025-01-08
BB-BKG-008,40,2025-01-08
BB-BKG-009,131,2025-01-08
BB-FBR-009,135,2025-01-08
BB-PAS-007,140,2025-01-08
BB-PAS-008,109,2025-01-08
BN-BTW-003,109,2025-01-08
BN-BTW-009,456,2025-01-08
BN-COF-004,218,2025-01-08
BN-COF-009,143,2025-01-08
BN-JUI-002,115,2025-01-08
BN-JUI-006,214,2025-01-08
DE-CRE-007,157,2025-01-08
DE-CRE-009,279,2025-01-08
DE-MIL-007,266,2025-01-08
DE-MIL-008,117,2025-01-08
DE-MIL-009,196,2025-01-08
DE-YOG-008,181,2025-01-08
FF-DES-009,53,2025-01-08
FF-FVG-007,44,2025-01-08
FF-FVG-008,18,2025-01-08
FF-FVG-009,49,2025-01-08
FF-ICE-008,49,2025-01-08
FF-ICE-009,54,2025-01-08
FP-FRU-005,116,2025-01-08
FP-HER-007,112,2025-01-08
FP-HER-008,377,2025-01-08
FP-HER-009,331,2025-01-08
FP-VEG-007,240,2025-01-08
FP-VEG-008,386,2025-01-08
HC-CAG-001,14,2025-01-08
HC-CAG-002,18,2025-01-08
HC-CAG-003,19,2025-01-08
HC-CAG-010,16,2025-01-08
HC-CAG-011,11,2025-01-08
HC-CAG-012,13,2025-01-08
HC-DET-001,18,2025-01-08
HC-DET-003,14,2025-01-08
HC-DET-005,12,2025-01-08
HC-DET-010,18,2025-01-08
HC-DET-011,15,2025-01-08
HC-DET-012,17,2025-01-08
HC-KIT-003,11,2025-01-08
HC-KIT-010,19,2025-01-08
HC-KIT-011,12,2025-01-08
HC-KIT-012,11,2025-01-08
HC-PAP-001,10,2025-01-08
HC-PAP-010,11,2025-01-08
HC-PAP-011,13,2025-01-08
HC-PAP-012,15,2025-01-08
MP-CHI-007,69,2025-01-08
MP-POR-007,65,2025-01-08
MP-PRM-006,69,2025-01-08
MP-PRM-007,47,2025-01-08
MP-PRM-008,67,2025-01-08
MP-PRM-009,71,2025-01-08
PH-HYG-001,8,2025-01-08
PH-HYG-003,14,2025-01-08
PH-HYG-012,11,2025-01-08
PH-OTC-002,10,2025-01-08
PH-OTC-010,15,2025-01-08
PH-OTC-012,19,2025-01-08
PH-TOI-002,14,2025-01-08
PH-TOI-003,10,2025-01-08
PH-TOI-012,7,2025-01-08
PH-VIT-001,13,2025-01-08
PH-VIT-002,9,2025-01-08
PH-VIT-003,15,2025-01-08
PH-VIT-010,13,2025-01-08
PH-VIT-011,10,2025-01-08
PH-VIT-012,12,2025-01-08
PH-WEL-002,11,2025-01-08
PH-WEL-003,11,2025-01-08
PH-WEL-010,6,2025-01-08
PH-WEL-011,12,2025-01-08
PH-WEL-012,11,2025-01-08
PP-CNG-004,322,2025-01-08
PP-CNG-005,153,2025-01-08
PP-CNG-006,332,2025-01-08
PP-CNG-007,316,2025-01-08
PP-OIL-005,101,2025-01-08
PP-PAS-011,148,2025-01-08
SC-CAN-002,44,2025-01-08
SC-CAN-010,53,2025-01-08
SC-CAN-011,47,2025-01-08
SC-CAN-012,39,2025-01-08
SC-CHO-002,48,2025-01-08
SC-CHO-003,51,2025-01-08
SC-CHO-010,45,2025-01-08
SC-CHO-011,52,2025-01-08
SC-CHO-012,81,2025-01-08
SC-COO-002,47,2025-01-08
SC-COO-003,41,2025-01-08
SC-COO-010,50,2025-01-08
SC-COO-011,48,2025-01-08
SC-COO-012,51,2025-01-08
SC-NUT-002,47,2025-01-08
SC-NUT-003,42,2025-01-08
SC-NUT-010,49,2025-01-08
SC-NUT-011,49,2025-01-08
SC-SAV-003,36,2025-01-08
SC-SAV-010,49,2025-01-08
SF-FFF-009,24,2025-01-08
SF-SHL-009,25,2025-01-08
SF-SPR-004,13,2025-01-08
SF-SPR-007,26,2025-01-08
SF-SPR-008,23,2025-01-08
SF-SPR-009,18,2025-01-08
AB-SPI-001,21,2025-01-09
AB-SPI-002,32,2025-01-09
AB-SPI-003,31,2025-01-09
AB-SPI-004,35,2025-01-09
AB-SPI-005,32,2025-01-09
AB-SPI-006,25,2025-01-09
AB-SPI-007,26,2025-01-09
AB-SPI-008,25,2025-01-09
AB-SPI-009,25,2025-01-09
AB-SPI-010,21,2025-01-09
AB-SPI-011,29,2025-01-09
AB-SPI-012,3,2025-01-09
AB-WIN-001,25,2025-01-09
AB-WIN-002,23,2025-01-09
AB-WIN-003,30,2025-01-09
AB-WIN-004,28,2025-01-09
AB-WIN-005,51,2025-01-09
AB-WIN-010,32,2025-01-09
AB-WIN-011,29,2025-01-09
AB-WIN-012,24,2025-01-09
BB-BKG-007,89,2025-01-09
BB-BKG-008,40,2025-01-09
BB-BKG-009,118,2025-01-09
BB-FBR-009,106,2025-01-09
BB-PAS-007,131,2025-01-09
BB-PAS-008,86,2025-01-09
BN-BTW-003,101,2025-01-09
BN-BTW-009,427,2025-01-09
BN-COF-004,217,2025-01-09
BN-COF-009,132,2025-01-09
BN-JUI-002,113,2025-01-09
BN-JUI-006,213,2025-01-09
DE-CRE-007,154,2025-01-09
DE-CRE-009,279,2025-01-09
DE-MIL-007,219,2025-01-09
DE-MIL-008,117,2025-01-09
DE-MIL-009,72,2025-01-09
DE-YOG-008,181,2025-01-09
FF-DES-009,51,2025-01-09
FF-FVG-007,44,2025-01-09
FF-FVG-008,0,2025-01-09
FF-FVG-009,45,2025-01-09
FF-ICE-008,45,2025-01-09
FF-ICE-009,39,2025-01-09
FP-FRU-005,110,2025-01-09
FP-HER-007,109,2025-01-09
FP-HER-008,365,2025-01-09
FP-HER-009,289,2025-01-09
FP-VEG-007,218,2025-01-09
FP-VEG-008,366,2025-01-09
HC-CAG-001,12,2025-01-09
HC-CAG-002,18,2025-01-09
HC-CAG-003,18,2025-01-09
HC-CAG-010,16,2025-01-09
HC-CAG-011,11,2025-01-09
HC-CAG-012,13,2025-01-09
HC-DET-001,18,2025-01-09
HC-DET-003,13,2025-01-09
HC-DET-005,11,2025-01-09
HC-DET-010,17,2025-01-09
HC-DET-011,15,2025-01-09
HC-DET-012,17,2025-01-09
HC-KIT-003,8,2025-01-09
HC-KIT-010,17,2025-01-09
HC-KIT-011,12,2025-01-09
HC-KIT-012,10,2025-01-09
HC-PAP-001,9,2025-01-09
HC-PAP-010,11,2025-01-09
HC-PAP-011,11,2025-01-09
HC-PAP-012,15,2025-01-09
MP-CHI-007,66,2025-01-09
MP-POR-007,57,2025-01-09
MP-PRM-006,65,2025-01-09
MP-PRM-007,26,2025-01-09
MP-PRM-008,66,2025-01-09
MP-PRM-009,57,2025-01-09
PH-HYG-001,8,2025-01-09
PH-HYG-003,13,2025-01-09
PH-HYG-012,11,2025-01-09
PH-OTC-002,10,2025-01-09
PH-OTC-010,15,2025-01-09
PH-OTC-012,15,2025-01-09
PH-TOI-002,14,2025-01-09
PH-TOI-003,9,2025-01-09
PH-TOI-012,3,2025-01-09
PH-VIT-001,12,2025-01-09
PH-VIT-002,7,2025-01-09
PH-VIT-003,15,2025-01-09
PH-VIT-010,13,2025-01-09
PH-VIT-011,10,2025-01-09
PH-VIT-012,12,2025-01-09
PH-WEL-002,11,2025-01-09
PH-WEL-003,10,2025-01-09
PH-WEL-010,5,2025-01-09
PH-WEL-011,11,2025-01-09
PH-WEL-012,11,2025-01-09
PP-CNG-004,302,2025-01-09
PP-CNG-005,149,2025-01-09
PP-CNG-006,313,2025-01-09
PP-CNG-007,308,2025-01-09
PP-OIL-005,95,2025-01-09
PP-PAS-011,133,2025-01-09
SC-CAN-002,42,2025-01-09
SC-CAN-010,53,2025-01-09
SC-CAN-011,43,2025-01-09
SC-CAN-012,39,2025-01-09
SC-CHO-002,48,2025-01-09
SC-CHO-003,51,2025-01-09
SC-CHO-010,45,2025-01-09
SC-CHO-011,52,2025-01-09
SC-CHO-012,80,2025-01-09
SC-COO-002,45,2025-01-09
SC-COO-003,40,2025-01-09
SC-COO-010,47,2025-01-09
SC-COO-011,48,2025-01-09
SC-COO-012,50,2025-01-09
SC-NUT-002,47,2025-01-09
SC-NUT-003,40,2025-01-09
SC-NUT-010,46,2025-01-09
SC-NUT-011,48,2025-01-09
SC-SAV-003,32,2025-01-09
SC-SAV-010,49,2025-01-09
SF-FFF-009,22,2025-01-09
SF-SHL-009,21,2025-01-09
SF-SPR-004,10,2025-01-09
SF-SPR-007,22,2025-01-09
SF-SPR-008,19,2025-01-09
SF-SPR-009,13,2025-01-09
AB-SPI-001,18,2025-01-10
AB-SPI-002,32,2025-01-10
AB-SPI-003,31,2025-01-10
AB-SPI-004,32,2025-01-10
AB-SPI-005,32,2025-01-10
AB-SPI-006,24,2025-01-10
AB-SPI-007,25,2025-01-10
AB-SPI-008,25,2025-01-10
AB-SPI-009,23,2025-01-10
AB-SPI-010,20,2025-01-10
AB-SPI-011,29,2025-01-10
AB-SPI-012,30,2025-01-10
AB-WIN-001,22,2025-01-10
AB-WIN-002,22,2025-01-10
AB-WIN-003,30,2025-01-10
AB-WIN-004,25,2025-01-10
AB-WIN-005,49,2025-01-10
AB-WIN-010,32,2025-01-10
AB-WIN-011,28,2025-01-10
AB-WIN-012,23,2025-01-10
BB-BKG-007,45,2025-01-10
BB-BKG-008,38,2025-01-10
BB-BKG-009,103,2025-01-10
BB-FBR-009,79,2025-01-10
BB-PAS-007,124,2025-01-10
BB-PAS-008,65,2025-01-10
BN-BTW-003,101,2025-01-10
BN-BTW-009,393,2025-01-10
BN-COF-004,217,2025-01-10
BN-COF-009,124,2025-01-10
BN-JUI-002,110,2025-01-10
BN-JUI-006,209,2025-01-10
DE-CRE-007,152,2025-01-10
DE-CRE-009,212,2025-01-10
DE-MIL-007,154,2025-01-10
DE-MIL-008,116,2025-01-10
DE-MIL-009,0,2025-01-10
DE-YOG-008,157,2025-01-10
FF-DES-009,50,2025-01-10
FF-FVG-007,25,2025-01-10
FF-FVG-008,0,2025-01-10
FF-FVG-009,37,2025-01-10
FF-ICE-008,45,2025-01-10
FF-ICE-009,15,2025-01-10
FP-FRU-005,90,2025-01-10
FP-HER-007,96,2025-01-10
FP-HER-008,344,2025-01-10
FP-HER-009,270,2025-01-10
FP-VEG-007,207,2025-01-10
FP-VEG-008,354,2025-01-10
HC-CAG-001,12,2025-01-10
HC-CAG-002,18,2025-01-10
HC-CAG-003,17,2025-01-10
HC-CAG-010,16,2025-01-10
HC-CAG-011,11,2025-01-10
HC-CAG-012,13,2025-01-10
HC-DET-001,18,2025-01-10
HC-DET-003,13,2025-01-10
HC-DET-005,8,2025-01-10
HC-DET-010,16,2025-01-10
HC-DET-011,15,2025-01-10
HC-DET-012,17,2025-01-10
HC-KIT-003,8,2025-01-10
HC-KIT-010,15,2025-01-10
HC-KIT-011,11,2025-01-10
HC-KIT-012,10,2025-01-10
HC-PAP-001,9,2025-01-10
HC-PAP-010,10,2025-01-10
HC-PAP-011,10,2025-01-10
HC-PAP-012,15,2025-01-10
MP-CHI-007,65,2025-01-10
MP-POR-007,54,2025-01-10
MP-PRM-006,59,2025-01-10
MP-PRM-007,0,2025-01-10
MP-PRM-008,65,2025-01-10
MP-PRM-009,57,2025-01-10
PH-HYG-001,8,2025-01-10
PH-HYG-003,12,2025-01-10
PH-HYG-012,11,2025-01-10
PH-OTC-002,10,2025-01-10
PH-OTC-010,14,2025-01-10
PH-OTC-012,12,2025-01-10
PH-TOI-002,14,2025-01-10
PH-TOI-003,9,2025-01-10
PH-TOI-012,2,2025-01-10
PH-VIT-001,12,2025-01-10
PH-VIT-002,6,2025-01-10
PH-VIT-003,15,2025-01-10
PH-VIT-010,12,2025-01-10
PH-VIT-011,10,2025-01-10
PH-VIT-012,12,2025-01-10
PH-WEL-002,11,2025-01-10
PH-WEL-003,9,2025-01-10
PH-WEL-010,5,2025-01-10
PH-WEL-011,10,2025-01-10
PH-WEL-012,7,2025-01-10
PP-CNG-004,271,2025-01-10
PP-CNG-005,125,2025-01-10
PP-CNG-006,276,2025-01-10
PP-CNG-007,292,2025-01-10
PP-OIL-005,95,2025-01-10
PP-PAS-011,127,2025-01-10
SC-CAN-002,42,2025-01-10
SC-CAN-010,49,2025-01-10
SC-CAN-011,41,2025-01-10
SC-CAN-012,39,2025-01-10
SC-CHO-002,48,2025-01-10
SC-CHO-003,51,2025-01-10
SC-CHO-010,45,2025-01-10
SC-CHO-011,52,2025-01-10
SC-CHO-012,79,2025-01-10
SC-COO-002,45,2025-01-10
SC-COO-003,39,2025-01-10
SC-COO-010,46,2025-01-10
SC-COO-011,48,2025-01-10
SC-COO-012,48,2025-01-10
SC-NUT-002,47,2025-01-10
SC-NUT-003,40,2025-01-10
SC-NUT-010,46,2025-01-10
SC-NUT-011,44,2025-01-10
SC-SAV-003,30,2025-01-10
SC-SAV-010,47,2025-01-10
SF-FFF-009,20,2025-01-10
SF-SHL-009,19,2025-01-10
SF-SPR-004,5,2025-01-10
SF-SPR-007,18,2025-01-10
SF-SPR-008,13,2025-01-10
SF-SPR-009,12,2025-01-10
AB-SPI-001,17,2025-01-11
AB-SPI-002,32,2025-01-11
AB-SPI-003,31,2025-01-11
AB-SPI-004,26,2025-01-11
AB-SPI-005,30,2025-01-11
AB-SPI-006,20,2025-01-11
AB-SPI-007,22,2025-01-11
AB-SPI-008,23,2025-01-11
AB-SPI-009,21,2025-01-11
AB-SPI-010,14,2025-01-11
AB-SPI-011,29,2025-01-11
AB-SPI-012,29,2025-01-11
AB-WIN-001,22,2025-01-11
AB-WIN-002,19,2025-01-11
AB-WIN-003,30,2025-01-11
AB-WIN-004,25,2025-01-11
AB-WIN-005,47,2025-01-11
AB-WIN-010,32,2025-01-11
AB-WIN-011,27,2025-01-11
AB-WIN-012,23,2025-01-11
BB-BKG-007,0,2025-01-11
BB-BKG-008,30,2025-01-11
BB-BKG-009,7,2025-01-11
BB-FBR-009,0,2025-01-11
BB-PAS-007,113,2025-01-11
BB-PAS-008,0,2025-01-11
BN-BTW-003,92,2025-01-11
BN-BTW-009,299,2025-01-11
BN-COF-004,216,2025-01-11
BN-COF-009,88,2025-01-11
BN-JUI-002,110,2025-01-11
BN-JUI-006,194,2025-01-11
DE-CRE-007,32,2025-01-11
DE-CRE-009,108,2025-01-11
DE-MIL-007,0,2025-01-11
DE-MIL-008,110,2025-01-11
DE-MIL-009,0,2025-01-11
DE-YOG-008,134,2025-01-11
FF-DES-009,23,2025-01-11
FF-FVG-007,0,2025-01-11
FF-FVG-008,0,2025-01-11
FF-FVG-009,22,2025-01-11
FF-ICE-008,42,2025-01-11
FF-ICE-009,0,2025-01-11
FP-FRU-005,84,2025-01-11
FP-HER-007,73,2025-01-11
FP-HER-008,250,2025-01-11
FP-HER-009,241,2025-01-11
FP-VEG-007,172,2025-01-11
FP-VEG-008,294,2025-01-11
HC-CAG-001,12,2025-01-11
HC-CAG-002,18,2025-01-11
HC-CAG-003,16,2025-01-11
HC-CAG-010,16,2025-01-11
HC-CAG-011,11,2025-01-11
HC-CAG-012,12,2025-01-11
HC-DET-001,18,2025-01-11
HC-DET-003,10,2025-01-11
HC-DET-005,8,2025-01-11
HC-DET-010,16,2025-01-11
HC-DET-011,15,2025-01-11
HC-DET-012,17,2025-01-11
HC-KIT-003,8,2025-01-11
HC-KIT-010,7,2025-01-11
HC-KIT-011,11,2025-01-11
HC-KIT-012,10,2025-01-11
HC-PAP-001,7,2025-01-11
HC-PAP-010,8,2025-01-11
HC-PAP-011,7,2025-01-11
HC-PAP-012,15,2025-01-11
MP-CHI-007,33,2025-01-11
MP-POR-007,35,2025-01-11
MP-PRM-006,42,2025-01-11
MP-PRM-007,0,2025-01-11
MP-PRM-008,59,2025-01-11
MP-PRM-009,42,2025-01-11
PH-HYG-001,8,2025-01-11
PH-HYG-003,12,2025-01-11
PH-HYG-012,11,2025-01-11
PH-OTC-002,10,2025-01-11
PH-OTC-010,13,2025-01-11
PH-OTC-012,7,2025-01-11
PH-TOI-002,14,2025-01-11
PH-TOI-003,8,2025-01-11
PH-TOI-012,0,2025-01-11
PH-VIT-001,12,2025-01-11
PH-VIT-002,4,2025-01-11
PH-VIT-003,15,2025-01-11
PH-VIT-010,11,2025-01-11
PH-VIT-011,7,2025-01-11
PH-VIT-012,11,2025-01-11
PH-WEL-002,11,2025-01-11
PH-WEL-003,7,2025-01-11
PH-WEL-010,4,2025-01-11
PH-WEL-011,10,2025-01-11
PH-WEL-012,6,2025-01-11
PP-CNG-004,209,2025-01-11
PP-CNG-005,107,2025-01-11
PP-CNG-006,193,2025-01-11
PP-CNG-007,191,2025-01-11
PP-OIL-005,68,2025-01-11
PP-PAS-011,109,2025-01-11
SC-CAN-002,41,2025-01-11
SC-CAN-010,48,2025-01-11
SC-CAN-011,38,2025-01-11
SC-CAN-012,37,2025-01-11
SC-CHO-002,46,2025-01-11
SC-CHO-003,51,2025-01-11
SC-CHO-010,43,2025-01-11
SC-CHO-011,49,2025-01-11
SC-CHO-012,69,2025-01-11
SC-COO-002,43,2025-01-11
SC-COO-003,37,2025-01-11
SC-COO-010,45,2025-01-11
SC-COO-011,45,2025-01-11
SC-COO-012,47,2025-01-11
SC-NUT-002,47,2025-01-11
SC-NUT-003,37,2025-01-11
SC-NUT-010,39,2025-01-11
SC-NUT-011,43,2025-01-11
SC-SAV-003,23,2025-01-11
SC-SAV-010,47,2025-01-11
SF-FFF-009,19,2025-01-11
SF-SHL-009,10,2025-01-11
SF-SPR-004,0,2025-01-11
SF-SPR-007,0,2025-01-11
SF-SPR-008,1,2025-01-11
SF-SPR-009,0,2025-01-11
AB-SPI-001,15,2025-01-12
AB-SPI-002,32,2025-01-12
AB-SPI-003,31,2025-01-12
AB-SPI-004,23,2025-01-12
AB-SPI-005,30,2025-01-12
AB-SPI-006,19,2025-01-12
AB-SPI-007,21,2025-01-12
AB-SPI-008,22,2025-01-12
AB-SPI-009,21,2025-01-12
AB-SPI-010,12,2025-01-12
AB-SPI-011,29,2025-01-12
AB-SPI-012,29,2025-01-12
AB-WIN-001,21,2025-01-12
AB-WIN-002,18,2025-01-12
AB-WIN-003,30,2025-01-12
AB-WIN-004,25,2025-01-12
AB-WIN-005,46,2025-01-12
AB-WIN-010,32,2025-01-12
AB-WIN-011,27,2025-01-12
AB-WIN-012,23,2025-01-12
BB-BKG-007,0,2025-01-12
BB-BKG-008,0,2025-01-12
BB-BKG-009,0,2025-01-12
BB-FBR-009,0,2025-01-12
BB-PAS-007,45,2025-01-12
BB-PAS-008,0,2025-01-12
BN-BTW-003,92,2025-01-12
BN-BTW-009,267,2025-01-12
BN-COF-004,210,2025-01-12
BN-COF-009,70,2025-01-12
BN-JUI-002,109,2025-01-12
BN-JUI-006,192,2025-01-12
DE-CRE-007,3,2025-01-12
DE-CRE-009,41,2025-01-12
DE-MIL-007,0,2025-01-12
DE-MIL-008,102,2025-01-12
DE-MIL-009,0,2025-01-12
DE-YOG-008,103,2025-01-12
FF-DES-009,0,2025-01-12
FF-FVG-007,0,2025-01-12
FF-FVG-008,0,2025-01-12
FF-FVG-009,4,2025-01-12
FF-ICE-008,39,2025-01-12
FF-ICE-009,0,2025-01-12
FP-FRU-005,72,2025-01-12
FP-HER-007,57,2025-01-12
FP-HER-008,242,2025-01-12
FP-HER-009,209,2025-01-12
FP-VEG-007,143,2025-01-12
FP-VEG-008,250,2025-01-12
HC-CAG-001,12,2025-01-12
HC-CAG-002,18,2025-01-12
HC-CAG-003,14,2025-01-12
HC-CAG-010,16,2025-01-12
HC-CAG-011,11,2025-01-12
HC-CAG-012,12,2025-01-12
HC-DET-001,18,2025-01-12
HC-DET-003,10,2025-01-12
HC-DET-005,7,2025-01-12
HC-DET-010,15,2025-01-12
HC-DET-011,15,2025-01-12
HC-DET-012,17,2025-01-12
HC-KIT-003,7,2025-01-12
HC-KIT-010,2,2025-01-12
HC-KIT-011,11,2025-01-12
HC-KIT-012,10,2025-01-12
HC-PAP-001,6,2025-01-12
HC-PAP-010,8,2025-01-12
HC-PAP-011,7,2025-01-12
HC-PAP-012,15,2025-01-12
MP-CHI-007,23,2025-01-12
MP-POR-007,30,2025-01-12
MP-PRM-006,36,2025-01-12
MP-PRM-007,0,2025-01-12
MP-PRM-008,54,2025-01-12
MP-PRM-009,33,2025-01-12
PH-HYG-001,7,2025-01-12
PH-HYG-003,12,2025-01-12
PH-HYG-012,11,2025-01-12
PH-OTC-002,9,2025-01-12
PH-OTC-010,12,2025-01-12
PH-OTC-012,2,2025-01-12
PH-TOI-002,14,2025-01-12
PH-TOI-003,8,2025-01-12
PH-TOI-012,0,2025-01-12
PH-VIT-001,11,2025-01-12
PH-VIT-002,4,2025-01-12
PH-VIT-003,15,2025-01-12
PH-VIT-010,11,2025-01-12
PH-VIT-011,6,2025-01-12
PH-VIT-012,10,2025-01-12
PH-WEL-002,10,2025-01-12
PH-WEL-003,7,2025-01-12
PH-WEL-010,2,2025-01-12
PH-WEL-011,9,2025-01-12
PH-WEL-012,3,2025-01-12
PP-CNG-004,177,2025-01-12
PP-CNG-005,107,2025-01-12
PP-CNG-006,160,2025-01-12
PP-CNG-007,138,2025-01-12
PP-OIL-005,67,2025-01-12
PP-PAS-011,103,2025-01-12
SC-CAN-002,40,2025-01-12
SC-CAN-010,48,2025-01-12
SC-CAN-011,38,2025-01-12
SC-CAN-012,35,2025-01-12
SC-CHO-002,46,2025-01-12
SC-CHO-003,51,2025-01-12
SC-CHO-010,41,2025-01-12
SC-CHO-011,49,2025-01-12
SC-CHO-012,64,2025-01-12
SC-COO-002,42,2025-01-12
SC-COO-003,35,2025-01-12
SC-COO-010,43,2025-01-12
SC-COO-011,41,2025-01-12
SC-COO-012,47,2025-01-12
SC-NUT-002,47,2025-01-12
SC-NUT-003,35,2025-01-12
SC-NUT-010,38,2025-01-12
SC-NUT-011,40,2025-01-12
SC-SAV-003,23,2025-01-12
SC-SAV-010,47,2025-01-12
SF-FFF-009,5,2025-01-12
SF-SHL-009,1,2025-01-12
SF-SPR-004,0,2025-01-12
SF-SPR-007,0,2025-01-12
SF-SPR-008,0,2025-01-12
SF-SPR-009,0,2025-01-12
AB-SPI-001,15,2025-01-13
AB-SPI-002,32,2025-01-13
AB-SPI-003,31,2025-01-13
AB-SPI-004,22,2025-01-13
AB-SPI-005,29,2025-01-13
AB-SPI-006,19,2025-01-13
AB-SPI-007,21,2025-01-13
AB-SPI-008,22,2025-01-13
AB-SPI-009,21,2025-01-13
AB-SPI-010,11,2025-01-13
AB-SPI-011,29,2025-01-13
AB-SPI-012,29,2025-01-13
AB-WIN-001,21,2025-01-13
AB-WIN-002,18,2025-01-13
AB-WIN-003,30,2025-01-13
AB-WIN-004,25,2025-01-13
AB-WIN-005,43,2025-01-13
AB-WIN-010,32,2025-01-13
AB-WIN-011,27,2025-01-13
AB-WIN-012,23,2025-01-13
BB-BKG-007,0,2025-01-13
BB-BKG-008,0,2025-01-13
BB-BKG-009,0,2025-01-13
BB-FBR-009,0,2025-01-13
BB-PAS-007,17,2025-01-13
BB-PAS-008,0,2025-01-13
BN-BTW-003,89,2025-01-13
BN-BTW-009,245,2025-01-13
BN-COF-004,210,2025-01-13
