t,token,payment,value
990,CCE7D136E,card,6.58
990,,cash,1.69
990,C0AEC1E8C,card,2.29
990,CA923645B,card,7.16
990,,cash,3.38
990,CE59273F9,card,4.38
991,C83CAF948,card,3.29
992,C22017F07,card,2.85
992,CC039C4D6,card,8.29
992,C5E704AA5,card,13.4
992,,cash,3.29
993,C9ADF59C3,card,3.38
993,C3917DF92,card,8.69
994,CD74E2561,card,8.67
994,C7586AB30,card,2.49
994,,cash,6.58
994,,cash,3.29
994,,cash,2.78
994,CEE6485FC,card,1.89
996,C8C9B0B4B,card,1.69
996,,cash,1.59
996,CC90A16E9,card,3.99
997,C67429CB8,card,1.89
997,C0579E277,card,1.39
997,CA3B06BC6,card,2.58
998,C41E8F195,card,3.77
998,,cash,3.78
999,,cash,4.74
999,,cash,2.0
999,CBAC6C851,card,1.7
999,C58FD4E20,card,14.2
999,CF735D7FF,card,1.23
999,C956C5D4E,card,1.04
999,,cash,2.08
1000,CD1DB28EC,card,1.39
1000,C7013AEBB,card,1.69
1000,C0E4A340A,card,2.75
1000,,cash,1.09
1001,C4AB903A8,card,1.39
1001,CE8F18967,card,28.18
1001,C87280F36,card,2.58
1002,,cash,8.57
1002,CC3971A54,card,3.39
1002,C61CE6023,card,3.98
1003,C0006E9F2,card,1.79
1004,C9E3D6F41,card,13.09
1004,,cash,2.19
1004,CDAAC7AEF,card,2.19
1004,C78E4C0BE,card,1.89
1004,C171B460D,card,3.99
1004,CB553CFDC,card,2.58
1004,C538A55AB,card,7.87
1005,,cash,2.18
1005,C8FF920C9,card,9.19
1005,C2E31A698,card,7.98
1005,CCC682C57,card,1.29
1005,,cash,8.69
1005,C08D73BF5,card,4.58
1005,CA70F8144,card,10.17
1006,,cash,1.89
1006,CE37E8CE2,card,13.98
1006,C81B512B1,card,8.69
1006,,cash,9.19
1006,CBE24E1DF,card,2.39
1006,C5C5B67AE,card,3.39
1006,CFA93ED7D,card,1.89
1006,,cash,1.09
1006,C3702F89B,card,15.15
1006,CD5397E6A,card,2.75
1006,C7371C439,card,6.78
1007,C11A84D88,card,3.78
1007,,cash,4.27
1007,,cash,5.98
1007,CEC4FDEE5,card,1.59
1007,C8A8624B4,card,4.7
1008,C28BEAA03,card,9.09
1008,,cash,13.69
1008,,cash,4.57
1008,,cash,13.18
1008,CA19C84CF,card,1.09
1008,C3FD30A9E,card,3.39
1008,,cash,26.48
1009,C7C42163C,card,6.08
1009,,cash,2.18
1009,CB8B1E55A,card,1.09
1009,C56E86B29,card,12.18
1009,,cash,10.67
1010,,cash,17.59
1010,,cash,3.78
1010,,cash,4.7
1010,C6DFECBA4,card,1.29
1010,C0C355173,card,1.69
1010,CAA6DD6C2,card,3.78
1010,,cash,3.58
1010,,cash,12.38
1011,,cash,2.18
1011,C234BB18E,card,1.59
1011,CC182375D,card,2.18
1011,C5FBABD2C,card,3.99
1011,,cash,2.18
1012,C9C29884A,card,4.87
1012,C3A600E19,card,1.09
1012,CD89897E8,card,2.18
1012,C76CF1DA7,card,16.87
1012,C15066376,card,2.18
1012,CB33EE8C5,card,3.28
1013,,cash,17.59
1013,CEFADF463,card,2.85
1013,C8DE47A32,card,10.36
1013,,cash,4.58
1014,CCA534950,card,1.09
1014,C688BCF2F,card,6.78
1015,,cash,4.78
1015,CA4FADA4D,card,3.78
1015,C4331201C,card,1.09
1016,,cash,2.18
1016,,cash,3.38
1016,C1DD8B509,card,3.58
1017,,cash,13.89
1017,C5A478097,card,12.29
1018,CF87E0666,card,17.49
1018,,cash,6.24
1018,,cash,3.78
1019,CD3259B53,card,1.09
1019,,cash,1.09
1020,,cash,3.39
1020,,cash,2.18
1020,C4C02721F,card,12.25
1020,CEA3AFBEE,card,13.69
1021,,cash,8.33
1021,,cash,6.78
1021,CC4E04CDB,card,2.29
1021,C6318D2AA,card,3.39
1021,,cash,8.69
1021,C9F87A1C8,card,1.09
1022,C3DBE2787,card,3.68
1022,CDBF6AD56,card,19.79
1022,C7A2D3325,card,3.38
1022,,cash,9.99
1022,CB69C3E43,card,19.67
1023,C54D48412,card,17.49
1023,CF30B0DE1,card,8.69
1024,C914393B0,card,2.59
1024,C2F7A190F,card,1.89
1024,CCDB29EDE,card,1.09
1024,C6BE9E4AD,card,3.78
1024,C0A206A7C,card,1.69
1024,CA858F3CB,card,12.19
1025,C468F799A,card,3.39
1025,,cash,17.49
1025,,cash,8.29
1025,C2136CAF7,card,2.59
1026,,cash,11.59
1026,C5DA5D615,card,1.29
1026,CFBDC5FE4,card,1.09
1027,,cash,2.39
1027,C384B2B02,card,4.47
1027,,cash,12.25
1028,,cash,5.37
1028,C12F2BC7F,card,9.05
1028,,cash,2.79
1028,,cash,1.59
1029,,cash,5.47
1029,,cash,12.68
1029,C2A071C8A,card,3.39
1029,CC83E6259,card,13.89
1029,,cash,2.99
1030,C04AD71E7,card,2.59
1030,CA2E5F7B6,card,2.09
1030,,cash,8.39
1030,,cash,1.29
1030,C7D8B48A3,card,3.39
1031,,cash,3.39
1033,,cash,2.18
1033,C5832DD90,card,8.67
1034,CF669236F,card,2.84
1034,C94A1A93E,card,1.04
1034,,cash,1.7
1034,CD110B45C,card,3.22
1035,C6F473A2B,card,3.58
1035,,cash,13.89
1036,,cash,5.97
1036,,cash,1.79
1036,CE82514D7,card,2.29
1036,,cash,18.14
1037,,cash,1.79
1039,CC2CB69C4,card,3.39
1039,C6103EF93,card,1.09
1039,,cash,2.18
1039,C9D72FB31,card,6.78
1039,C3BA94080,card,2.85
1039,,cash,1.59
1039,,cash,17.88
1039,C1650D5FD,card,5.68
1039,CB4875B4C,card,1.79
1040,C52BFA11B,card,2.29
1040,,cash,4.58
1040,C8F2EACB9,card,2.29
1040,,cash,1.49
1040,CCB9DBBC7,card,2.18
1040,,cash,1.09
1040,,cash,8.49
1040,CA6430D34,card,9.05
1040,C447B9283,card,2.29
1040,,cash,3.58
1040,C80EA9E21,card,10.29
1041,C1F21E7F0,card,17.37
1041,CBD586D4F,card,4.49
1041,C5B90F31E,card,1.49
1041,CF9C778ED,card,2.29
1041,C97FFFEBC,card,8.49
1041,,cash,4.36
1041,,cash,13.85
1042,C72A553A9,card,7.98
1042,,cash,10.17
1043,CAF145F37,card,5.58
1044,C4D4CA486,card,1.29
1044,,cash,14.77
1044,,cash,5.38
1044,,cash,3.78
1044,CC62ABF42,card,3.78
1044,C64610511,card,2.58
1044,C02998AE0,card,2.19
1044,CA0D010BF,card,1.49
1044,C3F08960E,card,10.29
1044,CDD3F1FDD,card,2.18
1044,C7B7665AC,card,8.39
1045,,cash,1.79
1045,CB7E570CA,card,3.99
1045,C561DF699,card,1.09
1045,CF4547C68,card,23.09
1046,,cash,3.39
1046,,cash,1.09
1046,CCEFBD145,card,1.49
1046,C6D325714,card,1.49
1046,,cash,3.78
1046,,cash,1.09
1046,C47D9A801,card,15.49
1047,CE61031D0,card,4.77
1047,C8448B7AF,card,1.59
1047,,cash,2.75
1047,,cash,1.49
1047,C5EEE089C,card,12.25
1048,,cash,1.09
1048,C9B5D143A,card,3.39
1048,C39959D89,card,4.18
1048,,cash,1.49
1049,,cash,3.78
1049,C143BEEE6,card,7.59
1049,,cash,3.78
1050,,cash,1.79
1050,CEEE143D3,card,3.78
1050,,cash,21.7
1050,,cash,1.09
1050,CC988D4C0,card,2.18
1050,C67BF5A9F,card,3.39
1050,C05F7A06E,card,9.49
1051,,cash,1.99
1051,,cash,1.69
1051,,cash,4.38
1052,C7ED5BB2A,card,1.89
1052,C1D0C00F9,card,4.07
1052,CBB448648,card,3.99
1052,C597B0C07,card,2.19
1052,,cash,12.38
1053,C95EA1BA5,card,1.69
1053,C34216174,card,2.58
1053,,cash,12.44
1053,,cash,3.39
1053,C0EC8F261,card,2.18
1053,CACFF7830,card,1.09
1054,C4B37C18F,card,5.47
1054,CE96E475E,card,9.77
1054,C87A6CD2D,card,8.49
1054,C25DD52FC,card,1.29
1054,CC415D84B,card,21.16
1054,,cash,1.09
1054,C0084A7E9,card,5.09
1054,C9EBB2DB8,card,1.09
1054,C3CF3B377,card,21.79
1055,CDB2A38C6,card,2.58
1055,,cash,1.89
1055,C17990464,card,8.39
1055,,cash,9.96
1055,,cash,1.09
1056,CF2409951,card,4.58
1056,C90771F20,card,5.18
1056,C2EAE64FF,card,3.58
1057,,cash,2.38
1057,C6B1D701D,card,8.96
1057,C0955F9EC,card,12.77
1058,CA78C7FBB,card,4.54
1058,C45C4C50A,card,6.78
1058,CE3FB4AD9,card,1.89
1058,C8233D0A8,card,1.09
1058,C206A5667,card,2.09
1058,CBEA2DC36,card,1.09
1058,C5CD92585,card,2.95
1058,CFB11AB54,card,1.49
1059,,cash,2.09
1059,C3780B6F2,card,15.19
1059,CD5B73C41,card,1.49
1059,C73EF8210,card,4.38
1059,C12260BEF,card,2.18
1059,CB05E91BE,card,1.79
1060,,cash,1.79
1060,CECCD9CDC,card,9.05
1060,C8B04E2AB,card,2.18
1060,C293B687A,card,2.29
1060,CC773F1C9,card,2.18
1060,,cash,6.39
1060,,cash,8.69
1061,CA2194326,card,2.65
1061,,cash,10.89
1061,,cash,1.09
1061,C7CC0D413,card,17.38
1061,,cash,1.89
1061,,cash,1.49
1061,C57662900,card,2.29
1061,,cash,12.25
1061,,cash,8.69
1061,C320DBA7D,card,22.54
1061,,cash,2.09
1061,C6E7C899B,card,8.96
1061,C0CB30F6A,card,20.58
1062,,cash,1.04
1062,,cash,9.78
1062,CE7596047,card,12.34
1062,,cash,4.27
1062,C23C86FE5,card,9.3
1062,CC200F5B4,card,2.08
1063,C60377B03,card,3.18
1063,CFE6FC0D2,card,11.87
1063,,cash,1.09
1063,C3ADECC70,card,1.09
1063,,cash,1.09
1063,C774DDB9E,card,7.36
1063,,cash,5.18
1064,CB3BCA73C,card,7.07
1064,C51F32C8B,card,5.57
1064,CF02BB25A,card,8.69
1065,C8E623829,card,3.39
1065,C2C9A81F8,card,3.89
1065,,cash,28.8
1065,,cash,1.79
1065,C074012D5,card,4.78
1065,CA57898A4,card,4.78
1066,C43AF1E73,card,2.69
1066,CE1E667C2,card,1.49
1066,C801EED91,card,1.99
1066,,cash,9.05
1066,CBC8DF93F,card,8.39
1067,C5AC47E8E,card,3.39
1067,,cash,3.99
1067,,cash,8.75
1067,C356BD3FB,card,3.28
1067,CD3A2594A,card,1.89
1067,C71DADF19,card,2.18
1067,C101124E8,card,5.56
1067,,cash,20.68
1067,C4C803076,card,3.78
1067,,cash,11.18
1067,,cash,1.09
1068,C27278563,card,1.69
1068,CC55E0B32,card,1.49
1068,C63969081,card,1.99
1068,,cash,1.49
1068,,cash,4.48
1068,C3E3CE5FE,card,3.78
1069,CDC736B4D,card,13.89
1069,C7AABF11C,card,2.29
1069,C18E276EB,card,9.4
1069,,cash,7.98
1069,,cash,5.9
1069,,cash,5.28
1070,C91C05197,card,16.58
1070,C2FF8D766,card,1.29
1070,,cash,2.18
1070,C6C67A284,card,6.78
1070,C0A9E2853,card,1.79
1070,CA8D6AE22,card,2.18
1071,C470D37F1,card,5.68
1071,CE545BD40,card,3.18
1071,,cash,1.09
1071,,cash,8.79
1072,CBFEB0EBD,card,1.09
1073,C5E23940C,card,16.58
1073,CFC5A1DDB,card,1.89
1073,C9A9163AA,card,8.69
1073,,cash,2.95
1073,,cash,6.78
1073,C7538F487,card,6.97
1074,C136F7A56,card,1.09
1074,CB1A7C025,card,1.09
1074,C4FDE49F4,card,4.37
1074,CEE16CF43,card,3.78
1074,C8C4D5512,card,1.89
1075,C2A85DAE1,card,1.09
1075,CC8BC20B0,card,12.57
1075,C66F4A60F,card,1.09
1075,C052B2FDE,card,10.29
1075,CA363B5AD,card,3.39
1075,C419A3B7C,card,2.65
1076,CDFD280CB,card,1.09
1076,C7E09069A,card,1.99
1076,C1C418C69,card,25.18
1076,,cash,15.19
1076,C58B09BF7,card,1.49
1076,CF6E7E146,card,4.58
1076,,cash,15.19
1076,,cash,1.09
1077,,cash,4.98
1077,C6FC5F802,card,3.58
1077,,cash,3.78
1077,CAC34C7A0,card,2.18
1078,C4A6B4D7F,card,1.09
1078,CE8A3D2CE,card,2.18
1078,,cash,3.39
1078,,cash,1.29
1078,CC349243B,card,6.78
1078,,cash,3.78
1079,CFFB83359,card,8.67
1079,,cash,2.18
1080,C3C273EE7,card,2.29
1080,CDA5F84B6,card,2.09
1080,,cash,2.18
1081,C16CE93D4,card,6.78
1081,,cash,5.58
1081,C533D9F72,card,4.58
1081,CF174E4C1,card,1.49
1081,C8FAB6A90,card,6.79
1081,,cash,2.29
1081,CCC1A763E,card,8.39
1081,,cash,1.09
1081,,cash,3.39
1081,CA6C1CB2B,card,1.89
1081,C44F850FA,card,5.3
1082,CE330D649,card,1.09
1082,,cash,8.29
1082,,cash,2.19
1083,CBDD62BA6,card,6.78
1083,C5C0EB175,card,6.16
1084,CFA4536C4,card,20.16
1084,C987DBC93,card,12.08
1084,C36B40262,card,2.58
1085,,cash,3.08
1085,,cash,6.78
1085,,cash,2.49
1085,,cash,1.89
1085,,cash,10.89
1085,,cash,3.78
1086,,cash,10.29
1086,,cash,3.39
1086,,cash,7.98
1086,C64DFC308,card,1.79
1087,,cash,2.58
1087,CA14ECE96,card,2.18
1087,C3F855465,card,3.39
1088,CDDBDDA34,card,6.78
1088,C7BF42383,card,2.19
1088,C1A2CA952,card,6.47
1088,CB8632F21,card,2.58
1088,,cash,4.2
1088,CF4D23A4F,card,3.67
1088,C930A801E,card,1.89
1088,C314109ED,card,5.98
1088,CCF798FBC,card,8.49
1090,C6DB0150B,card,2.27
1090,C0BE89ADA,card,2.08
1090,CAA1FE0A9,card,2.08
1091,C48566678,card,1.09
1091,,cash,1.89
1091,,cash,3.99
1091,C22FDFB55,card,3.58
1091,CC1344124,card,3.39
1092,,cash,5.5
1092,CFDA34C42,card,3.39
1092,,cash,3.08
1092,,cash,1.29
1093,CD84AA1BF,card,1.89
1093,,cash,2.18
1094,,cash,2.49
1094,,cash,20.98
1094,,cash,1.79
1094,CEF5F01CA,card,2.58
1094,C8D978799,card,3.39
1094,,cash,1.69
1095,,cash,5.88
1095,C683D18F6,card,9.38
1095,C06759E45,card,9.09
1095,CA4ACE414,card,2.09
1095,,cash,2.29
